identifier,tm_arrival,tm_service1,tm_service2,tm_arrival_queue1,tm_start_service1,tm_end_service1,tm_arrival_queue2,tm_start_service2,tm_end_service2
1613, 8092.523855, 1.318314, 2.134214, 8092.523855, 8092.523855, 8093.842169, 8093.842169, 8093.842169, 8096.105918
1614, 8095.575784, 0.129534, 1.006870, 8095.575784, 8095.575784, 8095.705318, 8095.705318, 8096.105918, 8098.223529
1615, 8096.631394, 0.872618, 0.126034, 8096.631394, 8096.631394, 8097.504012, 8097.504012, 8098.223529, 8098.349563
1616, 8096.900186, 0.238123, 0.372518, 8096.900186, 8097.504012, 8097.742136, 8097.742136, 8098.349563, 8098.722080
1617, 8099.278093, 0.182639, 0.279356, 8099.278093, 8099.278093, 8099.460732, 8099.460732, 8099.460732, 8099.740088
1618, 8101.532584, 0.311430, 0.408982, 8101.532584, 8101.532584, 8101.844013, 8101.844013, 8101.844013, 8102.252995
1619, 8128.529338, 1.383859, 0.848427, 8128.529338, 8128.529338, 8129.913197, 8129.913197, 8129.913197, 8130.761624
1620, 8131.485472, 4.286474, 0.535692, 8131.485472, 8131.485472, 8135.771946, 8135.771946, 8137.173821, 8137.709513
1621, 8133.514569, 1.401875, 2.051581, 8133.514569, 8135.771946, 8137.173821, 8137.173821, 8137.709513, 8142.298118
1622, 8137.857730, 1.136247, 0.530798, 8137.857730, 8137.857730, 8138.993977, 8138.993977, 8142.298118, 8142.828917
1623, 8138.322516, 1.400777, 0.227738, 8138.322516, 8138.993977, 8140.394755, 8140.394755, 8142.828917, 8143.056655
1624, 8154.629571, 0.396831, 0.791169, 8154.629571, 8154.629571, 8155.026402, 8155.026402, 8155.026402, 8155.817571
1625, 8159.668314, 0.856630, 0.022390, 8159.668314, 8159.668314, 8160.524944, 8160.524944, 8160.524944, 8160.547334
1626, 8166.697490, 2.902500, 1.192793, 8166.697490, 8166.697490, 8169.599991, 8169.599991, 8170.862787, 8172.055580
1627, 8167.632018, 0.684591, 2.704964, 8167.632018, 8169.599991, 8170.284582, 8170.284582, 8172.055580, 8175.478567
1628, 8170.265759, 0.578205, 3.934042, 8170.265759, 8170.284582, 8170.862787, 8170.862787, 8175.478567, 8179.412609
1629, 8173.012631, 0.718024, 0.121361, 8173.012631, 8173.012631, 8173.730654, 8173.730654, 8179.412609, 8179.533970
1630, 8181.637055, 1.447323, 1.135996, 8181.637055, 8181.637055, 8183.084379, 8183.084379, 8186.065421, 8187.201417
1631, 8181.643243, 1.482747, 3.024997, 8181.643243, 8183.084379, 8184.567125, 8184.567125, 8187.201417, 8190.226414
1632, 8183.432715, 1.498296, 0.945042, 8183.432715, 8184.567125, 8186.065421, 8186.065421, 8190.226414, 8191.171455
1633, 8203.311889, 1.947073, 1.118549, 8203.311889, 8203.311889, 8205.258962, 8205.258962, 8205.258962, 8206.377511
1634, 8206.532594, 0.524450, 2.168227, 8206.532594, 8206.532594, 8207.057043, 8207.057043, 8207.057043, 8209.476171
1635, 8208.943188, 0.250901, 1.254008, 8208.943188, 8208.943188, 8209.194088, 8209.194088, 8209.476171, 8212.863557
1636, 8209.581383, 2.133378, 1.314221, 8209.581383, 8209.581383, 8211.714761, 8211.714761, 8212.863557, 8214.177779
1637, 8227.861437, 1.194932, 1.396904, 8227.861437, 8227.861437, 8229.056369, 8229.056369, 8229.681961, 8231.078864
1638, 8227.962585, 0.625592, 2.072829, 8227.962585, 8229.056369, 8229.681961, 8229.681961, 8231.078864, 8233.151693
1639, 8234.644019, 0.227448, 0.136262, 8234.644019, 8234.644019, 8234.871467, 8234.871467, 8234.871467, 8235.007730
1640, 8241.962052, 0.336185, 0.758384, 8241.962052, 8241.962052, 8242.298237, 8242.298237, 8242.298237, 8243.056621
1641, 8243.358352, 0.714497, 1.718130, 8243.358352, 8243.358352, 8244.072849, 8244.072849, 8244.072849, 8245.790979
1642, 8248.925334, 0.518469, 0.662316, 8248.925334, 8248.925334, 8249.443803, 8249.443803, 8249.457261, 8250.119577
1643, 8249.413007, 0.013458, 0.527191, 8249.413007, 8249.443803, 8249.457261, 8249.457261, 8250.119577, 8250.646768
1644, 8250.898621, 1.043483, 0.015630, 8250.898621, 8250.898621, 8251.942104, 8251.942104, 8251.942104, 8251.957734
1645, 8258.652155, 0.329730, 0.233139, 8258.652155, 8258.652155, 8258.981885, 8258.981885, 8258.981885, 8259.215024
1646, 8268.652949, 0.042892, 0.652505, 8268.652949, 8268.652949, 8268.695841, 8268.695841, 8268.695841, 8269.348346
1647, 8273.341624, 0.200555, 1.358996, 8273.341624, 8273.341624, 8273.542179, 8273.542179, 8273.542179, 8274.901175
1648, 8276.876216, 1.883400, 0.788745, 8276.876216, 8276.876216, 8278.759617, 8278.759617, 8283.860854, 8285.587136
1649, 8277.743842, 4.001256, 0.598708, 8277.743842, 8278.759617, 8282.760873, 8282.760873, 8285.587136, 8286.185844
1650, 8278.069784, 0.720248, 4.529855, 8278.069784, 8282.760873, 8283.481120, 8283.481120, 8286.185844, 8291.231249
1651, 8278.695611, 0.263378, 2.856770, 8278.695611, 8283.481120, 8283.744498, 8283.744498, 8291.231249, 8296.737165
1652, 8279.985304, 0.043782, 0.591289, 8279.985304, 8283.744498, 8283.788280, 8283.788280, 8296.737165, 8297.328454
1653, 8282.075583, 0.072574, 1.306503, 8282.075583, 8283.788280, 8283.860854, 8283.860854, 8297.328454, 8298.634957
1654, 8284.473102, 0.937537, 1.226335, 8284.473102, 8284.473102, 8285.410639, 8285.410639, 8298.634957, 8299.861292
1655, 8286.598802, 0.469173, 0.461213, 8286.598802, 8286.598802, 8287.067975, 8287.067975, 8299.861292, 8302.569734
1656, 8287.964775, 0.046378, 0.430698, 8287.964775, 8287.964775, 8288.011154, 8288.011154, 8302.569734, 8303.000432
1657, 8291.528712, 2.649146, 0.476789, 8291.528712, 8291.528712, 8294.177858, 8294.177858, 8303.000432, 8303.477221
1658, 8300.251740, 1.780035, 1.847223, 8300.251740, 8300.251740, 8302.031774, 8302.031774, 8303.477221, 8305.324444
1659, 8301.892202, 0.467193, 0.999642, 8301.892202, 8302.031774, 8302.498968, 8302.498968, 8305.324444, 8306.324085
1660, 8316.162239, 0.100231, 0.109456, 8316.162239, 8316.162239, 8316.262470, 8316.262470, 8316.262470, 8316.371926
1661, 8326.493352, 0.049881, 0.869920, 8326.493352, 8326.493352, 8326.543233, 8326.543233, 8326.543233, 8327.968403
1662, 8327.375631, 0.555250, 0.794145, 8327.375631, 8327.375631, 8327.930880, 8327.930880, 8327.968403, 8328.762547
1663, 8335.090979, 0.736207, 0.431095, 8335.090979, 8335.090979, 8335.827186, 8335.827186, 8335.827186, 8336.258282
1664, 8339.364457, 1.131570, 1.420894, 8339.364457, 8339.364457, 8340.496027, 8340.496027, 8340.496027, 8341.916921
1665, 8343.544644, 0.014736, 0.232238, 8343.544644, 8343.544644, 8343.559380, 8343.559380, 8343.559380, 8343.791618
1666, 8346.024680, 1.249095, 0.488771, 8346.024680, 8346.024680, 8347.273775, 8347.273775, 8347.273775, 8347.762546
1667, 8349.501959, 1.086142, 0.426121, 8349.501959, 8349.501959, 8350.588102, 8350.588102, 8350.588102, 8351.014223
1668, 8352.032632, 0.495535, 0.172782, 8352.032632, 8352.032632, 8352.528168, 8352.528168, 8352.528168, 8352.700949
1669, 8355.912371, 0.298717, 0.929912, 8355.912371, 8355.912371, 8356.211088, 8356.211088, 8356.211088, 8357.141001
1670, 8360.856007, 0.567684, 1.488560, 8360.856007, 8360.856007, 8361.423690, 8361.423690, 8361.423690, 8362.912251
1671, 8366.464958, 1.914503, 0.780114, 8366.464958, 8366.464958, 8368.379461, 8368.379461, 8368.379461, 8369.159576
1672, 8370.266536, 1.419923, 0.366588, 8370.266536, 8370.266536, 8371.686459, 8371.686459, 8371.686459, 8372.053047
1673, 8376.656824, 0.536094, 1.247499, 8376.656824, 8376.656824, 8377.192918, 8377.192918, 8377.192918, 8379.133547
1674, 8377.418374, 0.488106, 0.887958, 8377.418374, 8377.418374, 8377.906480, 8377.906480, 8379.133547, 8380.021505
1675, 8378.609549, 0.205025, 0.915719, 8378.609549, 8378.609549, 8378.814574, 8378.814574, 8380.021505, 8380.937224
1676, 8387.148525, 1.976984, 2.029811, 8387.148525, 8387.148525, 8389.125509, 8389.125509, 8391.973110, 8394.002921
1677, 8389.095460, 1.288603, 1.369451, 8389.095460, 8389.125509, 8390.414112, 8390.414112, 8394.002921, 8395.372371
1678, 8389.211260, 0.816281, 0.878677, 8389.211260, 8390.414112, 8391.230393, 8391.230393, 8395.372371, 8396.251049
1679, 8390.046206, 0.143467, 0.586734, 8390.046206, 8391.230393, 8391.373860, 8391.373860, 8396.251049, 8396.837782
1680, 8391.311736, 0.599249, 3.182010, 8391.311736, 8391.373860, 8391.973110, 8391.973110, 8396.837782, 8400.019792
1681, 8407.082198, 0.564028, 0.797048, 8407.082198, 8407.082198, 8407.646225, 8407.646225, 8407.646225, 8408.443273
1682, 8411.337539, 0.761965, 1.012696, 8411.337539, 8411.337539, 8412.099504, 8412.099504, 8412.099504, 8413.112200
1683, 8424.832798, 1.379251, 0.254946, 8424.832798, 8424.832798, 8426.212049, 8426.212049, 8426.212049, 8426.466995
1684, 8429.113051, 0.752312, 1.748227, 8429.113051, 8429.113051, 8429.865363, 8429.865363, 8429.865363, 8431.613591
1685, 8432.376480, 0.621971, 0.326364, 8432.376480, 8432.376480, 8432.998451, 8432.998451, 8432.998451, 8433.324815
1686, 8434.258884, 1.063368, 1.735951, 8434.258884, 8434.258884, 8435.322252, 8435.322252, 8435.322252, 8437.058202
1687, 8438.920615, 0.065222, 1.499644, 8438.920615, 8438.920615, 8438.985837, 8438.985837, 8438.985837, 8442.209477
1688, 8439.670069, 1.723996, 0.619010, 8439.670069, 8439.670069, 8441.394065, 8441.394065, 8442.209477, 8442.828488
1689, 8451.096823, 4.092686, 1.545095, 8451.096823, 8451.096823, 8455.189508, 8455.189508, 8455.189508, 8456.734603
1690, 8459.937010, 1.485728, 1.377686, 8459.937010, 8459.937010, 8461.422739, 8461.422739, 8461.422739, 8462.963659
1691, 8461.847205, 0.163235, 0.244918, 8461.847205, 8461.847205, 8462.010439, 8462.010439, 8462.963659, 8463.208577
1692, 8477.113749, 0.623603, 0.306531, 8477.113749, 8477.113749, 8477.737352, 8477.737352, 8477.737352, 8478.043883
1693, 8485.834335, 0.536555, 2.193409, 8485.834335, 8485.834335, 8486.370891, 8486.370891, 8486.370891, 8488.564300
1694, 8491.322003, 1.739130, 0.994360, 8491.322003, 8491.322003, 8493.061133, 8493.061133, 8495.013910, 8496.568610
1695, 8491.971191, 1.952776, 1.531424, 8491.971191, 8493.061133, 8495.013910, 8495.013910, 8496.568610, 8498.100033
1696, 8495.223871, 0.560340, 0.224476, 8495.223871, 8495.223871, 8495.784211, 8495.784211, 8498.100033, 8498.324509
1697, 8498.751059, 0.721960, 1.332674, 8498.751059, 8498.751059, 8499.473019, 8499.473019, 8499.473019, 8501.478216
1698, 8500.074478, 0.573445, 1.098928, 8500.074478, 8500.074478, 8500.647923, 8500.647923, 8501.478216, 8502.577144
1699, 8500.491198, 0.099077, 1.378345, 8500.491198, 8500.647923, 8500.747000, 8500.747000, 8502.577144, 8503.955489
1700, 8507.987922, 1.675116, 1.227029, 8507.987922, 8507.987922, 8509.663039, 8509.663039, 8513.082306, 8516.643346
1701, 8508.638665, 3.419267, 1.752454, 8508.638665, 8509.663039, 8513.082306, 8513.082306, 8516.643346, 8518.395801
1702, 8513.149258, 2.334011, 2.711623, 8513.149258, 8513.149258, 8515.483269, 8515.483269, 8518.395801, 8521.107424
1703, 8526.928835, 1.616201, 1.121652, 8526.928835, 8526.928835, 8528.545035, 8528.545035, 8528.545035, 8529.666687
1704, 8537.370447, 0.005735, 0.627033, 8537.370447, 8537.370447, 8537.376182, 8537.376182, 8537.376182, 8538.003215
1705, 8538.997384, 0.846677, 0.362449, 8538.997384, 8538.997384, 8539.844061, 8539.844061, 8539.844061, 8540.206510
1706, 8548.531507, 0.382879, 3.248290, 8548.531507, 8548.531507, 8548.914386, 8548.914386, 8551.658232, 8554.990145
1707, 8548.533170, 2.222950, 1.891662, 8548.533170, 8548.914386, 8551.137336, 8551.137336, 8554.990145, 8556.897675
1708, 8548.622400, 0.520896, 0.013793, 8548.622400, 8551.137336, 8551.658232, 8551.658232, 8556.897675, 8556.911468
1709, 8553.235871, 0.083623, 0.374252, 8553.235871, 8553.235871, 8553.319494, 8553.319494, 8556.911468, 8557.285720
1710, 8555.504934, 0.015868, 0.017299, 8555.504934, 8555.504934, 8555.520802, 8555.520802, 8557.285720, 8557.303018
1711, 8557.947490, 2.484147, 1.224715, 8557.947490, 8557.947490, 8560.431636, 8560.431636, 8560.431636, 8561.656351
1712, 8562.103116, 0.369552, 0.142306, 8562.103116, 8562.103116, 8562.472668, 8562.472668, 8562.472668, 8562.614974
1713, 8563.167736, 0.716694, 0.005361, 8563.167736, 8563.167736, 8563.884430, 8563.884430, 8563.884430, 8563.889790
1714, 8564.357470, 2.787316, 0.535827, 8564.357470, 8564.357470, 8567.144786, 8567.144786, 8567.144786, 8568.195338
1715, 8567.671545, 0.514725, 0.495270, 8567.671545, 8567.671545, 8568.186270, 8568.186270, 8568.195338, 8568.690608
1716, 8574.688820, 0.071849, 1.017002, 8574.688820, 8574.688820, 8574.760669, 8574.760669, 8574.760669, 8575.777670
1717, 8579.520136, 1.320520, 1.127399, 8579.520136, 8579.520136, 8580.840656, 8580.840656, 8580.840656, 8582.117060
1718, 8581.284654, 0.149005, 0.864743, 8581.284654, 8581.284654, 8581.433659, 8581.433659, 8582.117060, 8582.981803
1719, 8584.098207, 0.842772, 2.028070, 8584.098207, 8584.098207, 8584.940979, 8584.940979, 8584.940979, 8588.409394
1720, 8585.033861, 0.476630, 0.464397, 8585.033861, 8585.033861, 8585.510491, 8585.510491, 8588.409394, 8588.873791
1721, 8585.421668, 0.963715, 1.002591, 8585.421668, 8585.510491, 8586.474206, 8586.474206, 8588.873791, 8589.876382
1722, 8593.053959, 0.633531, 0.585297, 8593.053959, 8593.053959, 8593.687489, 8593.687489, 8593.687489, 8594.272786
1723, 8594.596019, 0.681510, 1.973607, 8594.596019, 8594.596019, 8595.277529, 8595.277529, 8595.277529, 8597.869486
1724, 8595.574673, 0.618349, 2.812275, 8595.574673, 8595.574673, 8596.193022, 8596.193022, 8597.869486, 8600.681761
1725, 8601.456754, 0.701187, 2.979873, 8601.456754, 8601.456754, 8602.157941, 8602.157941, 8602.157941, 8605.137813
1726, 8606.269103, 1.788755, 0.450093, 8606.269103, 8606.269103, 8608.057859, 8608.057859, 8608.057859, 8608.507952
1727, 8611.283654, 1.992467, 0.116605, 8611.283654, 8611.283654, 8613.276122, 8613.276122, 8620.391153, 8620.507758
1728, 8612.583306, 2.590896, 0.998704, 8612.583306, 8613.276122, 8615.867018, 8615.867018, 8620.507758, 8623.168555
1729, 8613.907338, 0.055926, 1.033546, 8613.907338, 8615.867018, 8615.922944, 8615.922944, 8623.168555, 8624.202101
1730, 8615.154792, 3.659230, 0.072356, 8615.154792, 8615.922944, 8619.582174, 8619.582174, 8624.202101, 8624.274457
1731, 8616.109097, 0.808979, 1.377510, 8616.109097, 8619.582174, 8620.391153, 8620.391153, 8624.274457, 8625.651968
1732, 8621.440651, 1.662093, 0.534141, 8621.440651, 8621.440651, 8623.102744, 8623.102744, 8625.651968, 8626.186109
1733, 8630.860547, 0.228365, 0.043265, 8630.860547, 8630.860547, 8631.088912, 8631.088912, 8631.088912, 8631.132177
1734, 8637.303074, 0.866849, 0.603144, 8637.303074, 8637.303074, 8638.169922, 8638.169922, 8638.169922, 8638.773066
1735, 8645.156411, 2.970930, 0.062519, 8645.156411, 8645.156411, 8648.127341, 8648.127341, 8649.283780, 8649.346299
1736, 8647.750687, 1.156438, 0.025283, 8647.750687, 8648.127341, 8649.283780, 8649.283780, 8649.346299, 8649.371582
1737, 8653.058365, 0.188059, 0.604366, 8653.058365, 8653.058365, 8653.246424, 8653.246424, 8653.246424, 8653.850789
1738, 8655.244972, 0.606735, 1.157409, 8655.244972, 8655.244972, 8655.851708, 8655.851708, 8655.851708, 8657.009117
1739, 8658.972489, 2.410315, 1.018966, 8658.972489, 8658.972489, 8661.382805, 8661.382805, 8661.382805, 8667.377939
1740, 8662.257866, 3.069058, 2.133819, 8662.257866, 8662.257866, 8665.326924, 8665.326924, 8667.377939, 8669.511757
1741, 8663.231176, 0.878272, 1.794515, 8663.231176, 8665.326924, 8666.205196, 8666.205196, 8669.511757, 8671.306272
1742, 8665.678770, 1.028837, 0.081815, 8665.678770, 8666.205196, 8667.234033, 8667.234033, 8671.306272, 8671.388087
1743, 8682.275329, 1.349248, 0.099719, 8682.275329, 8682.275329, 8683.624577, 8683.624577, 8683.624577, 8684.694746
1744, 8683.704283, 0.901606, 1.212812, 8683.704283, 8683.704283, 8684.605889, 8684.605889, 8684.694746, 8685.907558
1745, 8684.422502, 0.068844, 0.262397, 8684.422502, 8684.605889, 8684.674733, 8684.674733, 8685.907558, 8686.169956
1746, 8687.133917, 2.473044, 0.957932, 8687.133917, 8687.133917, 8689.606961, 8689.606961, 8689.606961, 8690.564893
1747, 8694.945203, 0.282742, 1.173378, 8694.945203, 8694.945203, 8695.227946, 8695.227946, 8695.227946, 8696.401324
1748, 8699.308346, 0.908264, 0.696304, 8699.308346, 8699.308346, 8700.216610, 8700.216610, 8700.216610, 8700.912914
1749, 8705.020772, 3.737523, 1.150286, 8705.020772, 8705.020772, 8708.758295, 8708.758295, 8709.229005, 8710.379291
1750, 8706.072494, 0.470710, 1.609805, 8706.072494, 8708.758295, 8709.229005, 8709.229005, 8710.379291, 8714.372137
1751, 8710.896594, 2.159206, 0.133783, 8710.896594, 8710.896594, 8713.055800, 8713.055800, 8714.372137, 8714.505920
1752, 8712.850711, 0.223835, 0.243636, 8712.850711, 8713.055800, 8713.279635, 8713.279635, 8714.505920, 8714.749556
1753, 8721.838694, 1.175100, 0.923919, 8721.838694, 8721.838694, 8723.013794, 8723.013794, 8723.013794, 8723.937713
1754, 8726.800489, 0.964934, 2.826383, 8726.800489, 8726.800489, 8727.765423, 8727.765423, 8727.765423, 8736.045915
1755, 8727.909064, 1.495714, 0.136894, 8727.909064, 8727.909064, 8729.404778, 8729.404778, 8736.045915, 8736.182809
1756, 8728.243058, 0.426955, 0.571627, 8728.243058, 8729.404778, 8729.831733, 8729.831733, 8736.182809, 8736.754435
1757, 8728.460902, 0.504117, 1.106570, 8728.460902, 8729.831733, 8730.335851, 8730.335851, 8736.754435, 8738.399233
1758, 8730.782270, 2.224635, 0.365357, 8730.782270, 8730.782270, 8733.006905, 8733.006905, 8738.399233, 8738.764590
1759, 8732.327488, 0.802688, 1.557839, 8732.327488, 8733.006905, 8733.809593, 8733.809593, 8738.764590, 8740.322429
1760, 8737.521053, 0.538228, 0.184065, 8737.521053, 8737.521053, 8738.059280, 8738.059280, 8740.322429, 8740.506494
1761, 8740.980131, 0.644264, 0.056806, 8740.980131, 8740.980131, 8741.624395, 8741.624395, 8741.624395, 8741.681201
1762, 8742.526494, 2.853946, 0.077768, 8742.526494, 8742.526494, 8745.380440, 8745.380440, 8750.177674, 8750.255442
1763, 8743.334607, 0.577066, 0.754770, 8743.334607, 8745.380440, 8745.957506, 8745.957506, 8750.255442, 8751.010212
1764, 8744.014850, 4.220168, 0.181548, 8744.014850, 8745.957506, 8750.177674, 8750.177674, 8751.010212, 8751.191760
1765, 8754.014690, 0.121525, 0.008744, 8754.014690, 8754.014690, 8754.136215, 8754.136215, 8754.136215, 8754.144960
1766, 8755.409808, 0.169095, 0.232276, 8755.409808, 8755.409808, 8755.578903, 8755.578903, 8755.578903, 8755.811180
1767, 8760.683416, 0.995824, 0.248086, 8760.683416, 8760.683416, 8761.679240, 8761.679240, 8761.679240, 8761.927326
1768, 8769.005156, 0.020734, 1.752260, 8769.005156, 8769.005156, 8769.025890, 8769.025890, 8769.025890, 8770.778150
1769, 8773.765799, 0.455069, 0.436486, 8773.765799, 8773.765799, 8774.220868, 8774.220868, 8774.220868, 8774.657354
1770, 8783.580860, 0.360223, 3.703923, 8783.580860, 8783.580860, 8783.941083, 8783.941083, 8783.941083, 8787.831474
1771, 8786.072001, 0.186469, 2.285119, 8786.072001, 8786.072001, 8786.258469, 8786.258469, 8787.831474, 8790.116593
1772, 8801.715141, 1.499702, 0.079563, 8801.715141, 8801.715141, 8803.214843, 8803.214843, 8807.640813, 8807.720375
1773, 8802.429559, 4.322182, 0.316584, 8802.429559, 8803.214843, 8807.537025, 8807.537025, 8807.720375, 8808.036959
1774, 8802.968318, 0.103787, 1.767931, 8802.968318, 8807.537025, 8807.640813, 8807.640813, 8808.036959, 8811.031366
1775, 8808.343170, 1.226476, 0.960292, 8808.343170, 8808.343170, 8809.569646, 8809.569646, 8811.031366, 8811.991658
1776, 8822.651899, 0.169580, 0.651039, 8822.651899, 8822.651899, 8822.821480, 8822.821480, 8822.821480, 8823.472518
1777, 8830.926259, 1.516658, 0.361865, 8830.926259, 8830.926259, 8832.442917, 8832.442917, 8832.816433, 8833.369754
1778, 8831.323731, 0.373516, 0.003146, 8831.323731, 8832.442917, 8832.816433, 8832.816433, 8833.369754, 8833.372899
1779, 8832.961862, 0.191455, 2.082692, 8832.961862, 8832.961862, 8833.153318, 8833.153318, 8833.372899, 8835.455591
1780, 8846.280992, 0.582942, 4.149932, 8846.280992, 8846.280992, 8846.863935, 8846.863935, 8846.863935, 8851.517564
1781, 8847.739834, 0.503698, 1.255921, 8847.739834, 8847.739834, 8848.243532, 8848.243532, 8851.517564, 8852.773484
1782, 8855.337144, 0.331173, 0.452257, 8855.337144, 8855.337144, 8855.668317, 8855.668317, 8855.668317, 8856.120575
1783, 8864.055769, 0.211618, 0.426274, 8864.055769, 8864.055769, 8864.267387, 8864.267387, 8864.267387, 8864.693661
1784, 8867.476232, 0.792388, 4.800319, 8867.476232, 8867.476232, 8868.268619, 8868.268619, 8868.268619, 8875.032991
1785, 8869.917876, 1.091245, 0.222201, 8869.917876, 8869.917876, 8871.009120, 8871.009120, 8875.032991, 8875.255193
1786, 8872.908192, 0.046004, 0.135083, 8872.908192, 8872.908192, 8872.954195, 8872.954195, 8875.255193, 8875.390276
1787, 8874.195345, 0.826805, 1.448852, 8874.195345, 8874.195345, 8875.022149, 8875.022149, 8875.390276, 8876.839128
1788, 8885.204110, 2.820422, 0.015950, 8885.204110, 8885.204110, 8888.024532, 8888.024532, 8888.024532, 8888.040482
1789, 8888.198932, 0.739736, 0.636516, 8888.198932, 8888.198932, 8888.938668, 8888.938668, 8888.938668, 8889.575184
1790, 8898.903791, 1.067274, 0.820024, 8898.903791, 8898.903791, 8899.971064, 8899.971064, 8901.132741, 8901.952765
1791, 8899.462324, 1.161677, 1.073186, 8899.462324, 8899.971064, 8901.132741, 8901.132741, 8901.952765, 8903.025951
1792, 8921.692599, 0.124443, 1.608028, 8921.692599, 8921.692599, 8921.817043, 8921.817043, 8921.817043, 8923.425071
1793, 8924.621001, 0.131514, 1.199087, 8924.621001, 8924.621001, 8924.752515, 8924.752515, 8924.752515, 8928.825826
1794, 8924.866064, 0.538103, 0.721240, 8924.866064, 8924.866064, 8925.404167, 8925.404167, 8928.825826, 8929.547066
1795, 8925.059882, 2.336121, 2.206218, 8925.059882, 8925.404167, 8927.740289, 8927.740289, 8929.547066, 8931.753284
1796, 8931.916068, 1.702959, 0.713653, 8931.916068, 8931.916068, 8933.619028, 8933.619028, 8933.619028, 8934.332681
1797, 8937.295953, 1.332715, 0.719280, 8937.295953, 8937.295953, 8938.628668, 8938.628668, 8938.628668, 8939.347948
1798, 8945.396693, 2.037195, 0.515463, 8945.396693, 8945.396693, 8947.433888, 8947.433888, 8952.623429, 8953.138891
1799, 8945.953404, 3.514434, 2.693005, 8945.953404, 8947.433888, 8950.948322, 8950.948322, 8953.138891, 8956.506742
1800, 8946.134499, 1.353257, 0.327693, 8946.134499, 8950.948322, 8952.301578, 8952.301578, 8956.506742, 8956.834436
1801, 8949.686772, 0.141165, 1.928978, 8949.686772, 8952.301578, 8952.442743, 8952.442743, 8956.834436, 8958.763414
1802, 8952.138581, 0.180686, 1.925936, 8952.138581, 8952.442743, 8952.623429, 8952.623429, 8958.763414, 8960.689350
1803, 8955.237572, 0.674846, 0.521814, 8955.237572, 8955.237572, 8955.912418, 8955.912418, 8960.689350, 8961.211164
1804, 8979.128294, 2.335013, 0.925965, 8979.128294, 8979.128294, 8981.463307, 8981.463307, 8981.463307, 8982.389272
1805, 8996.787665, 0.859471, 0.818180, 8996.787665, 8996.787665, 8997.647136, 8997.647136, 8997.647136, 8998.465316
1806, 9011.051489, 0.463894, 1.540113, 9011.051489, 9011.051489, 9011.515383, 9011.515383, 9011.515383, 9013.055496
1807, 9018.710233, 0.291420, 2.795161, 9018.710233, 9018.710233, 9019.001654, 9019.001654, 9019.001654, 9025.348340
1808, 9020.901529, 2.244177, 0.411705, 9020.901529, 9020.901529, 9023.145705, 9023.145705, 9025.348340, 9025.760045
1809, 9023.557784, 1.307349, 0.851494, 9023.557784, 9023.557784, 9024.865133, 9024.865133, 9025.760045, 9026.611540
1810, 9027.546058, 0.411960, 4.467292, 9027.546058, 9027.546058, 9027.958018, 9027.958018, 9027.958018, 9032.425310
1811, 9036.421586, 0.025561, 0.291216, 9036.421586, 9036.421586, 9036.447147, 9036.447147, 9036.447147, 9036.738364
1812, 9036.777524, 0.734123, 0.738046, 9036.777524, 9036.777524, 9037.511648, 9037.511648, 9037.511648, 9038.249694
1813, 9039.538340, 0.888999, 1.393022, 9039.538340, 9039.538340, 9040.427339, 9040.427339, 9041.404118, 9042.797139
1814, 9039.969495, 0.976778, 0.916995, 9039.969495, 9040.427339, 9041.404118, 9041.404118, 9042.797139, 9043.769133
1815, 9043.583998, 0.055000, 0.472455, 9043.583998, 9043.583998, 9043.638997, 9043.638997, 9043.769133, 9044.241588
1816, 9055.042264, 0.264038, 0.308388, 9055.042264, 9055.042264, 9055.306303, 9055.306303, 9055.306303, 9055.614691
1817, 9062.669700, 0.808193, 0.222525, 9062.669700, 9062.669700, 9063.477893, 9063.477893, 9063.477893, 9063.700419
1818, 9063.962533, 0.348068, 0.270608, 9063.962533, 9063.962533, 9064.310601, 9064.310601, 9064.310601, 9064.581209
1819, 9082.609134, 2.966231, 2.894363, 9082.609134, 9082.609134, 9085.575365, 9085.575365, 9085.575365, 9090.958547
1820, 9088.112462, 0.941459, 2.583920, 9088.112462, 9088.112462, 9089.053921, 9089.053921, 9090.958547, 9096.183655
1821, 9088.164874, 1.540904, 0.891471, 9088.164874, 9089.053921, 9090.594825, 9090.594825, 9096.183655, 9097.075126
1822, 9089.639505, 0.006456, 1.480677, 9089.639505, 9090.594825, 9090.601281, 9090.601281, 9097.075126, 9098.555802
1823, 9091.149853, 1.212302, 0.955171, 9091.149853, 9091.149853, 9092.362155, 9092.362155, 9098.555802, 9099.510973
1824, 9091.508699, 1.428886, 0.719331, 9091.508699, 9092.362155, 9093.791041, 9093.791041, 9099.510973, 9100.230305
1825, 9107.581440, 1.217677, 2.736019, 9107.581440, 9107.581440, 9108.799117, 9108.799117, 9108.799117, 9112.006428
1826, 9110.834324, 0.471292, 1.231419, 9110.834324, 9110.834324, 9111.305617, 9111.305617, 9112.006428, 9113.237847
1827, 9122.142240, 0.645668, 1.122085, 9122.142240, 9122.142240, 9122.787908, 9122.787908, 9122.787908, 9123.909993
1828, 9124.086870, 1.439245, 0.046518, 9124.086870, 9124.086870, 9125.526115, 9125.526115, 9126.566271, 9126.612789
1829, 9124.755862, 1.040156, 0.257141, 9124.755862, 9125.526115, 9126.566271, 9126.566271, 9126.612789, 9126.869930
